camera_x_mm,camera_y_mm,camera_z_mm,robot_x_mm,robot_y_mm,robot_z_mm,u_px,v_px,red,green,blue,color_source
181.91868591308594,-125.64405059814453,-632.1017456054688,148.24903271143774,82.81523520416312,-54.375507415895925,463.99999301513697,166.0000043393298,0.7529411911964417,0.6196078658103943,0.47843137383461,calibrated_uv_reprojection_plus_stereo_left
190.44203186035156,-125.8709487915039,-633.072021484375,143.92025512151122,75.03561872731728,-54.86098335231566,470.00000332569806,165.99999653800376,0.772549033164978,0.6392157077789307,0.48235294222831726,calibrated_uv_reprojection_plus_stereo_left
183.06900024414062,-124.14427185058594,-631.3491821289062,146.1770642331203,82.64895990723096,-54.50169646826606,465.00000215682155,166.99999965852345,0.7568627595901489,0.6235294342041016,0.48235294222831726,calibrated_uv_reprojection_plus_stereo_left
188.70924377441406,-124.27124786376953,-631.8818969726562,143.25047839487382,77.54164416876938,-54.745056546657906,469.00001164568476,166.99999822196102,0.772549033164978,0.6392157077789307,0.48627451062202454,calibrated_uv_reprojection_plus_stereo_left
179.976806640625,-122.53921508789062,-630.123779296875,146.26954390855843,86.34895153343535,-54.39061152357044,463.00000023278074,167.99999667738808,0.7450980544090271,0.6117647290229797,0.4745098054409027,calibrated_uv_reprojection_plus_stereo_left
185.4171142578125,-122.54208374023438,-630.0267944335938,143.10728134472402,81.64636195465442,-54.18518904359172,466.9999930206133,168.00000345897274,0.7647058963775635,0.6313725709915161,0.48627451062202454,calibrated_uv_reprojection_plus_stereo_left
188.32044982910156,-122.66242980957031,-630.5895385742188,141.7600287792016,78.91231816605574,-54.519150413659816,469.00000126985117,167.99999849257273,0.7803921699523926,0.6470588445663452,0.4901960790157318,calibrated_uv_reprojection_plus_stereo_left
181.11056518554688,-121.03759765625,-629.3236083984375,144.18612457513376,86.21141351748815,-54.47902832069752,464.00000062525163,168.99999928011434,0.7490196228027344,0.615686297416687,0.4745098054409027,calibrated_uv_reprojection_plus_stereo_left
183.8389892578125,-121.04656982421875,-629.3148803710938,142.62215736190592,83.83847045808204,-54.40491017280527,465.99999907707587,168.9999987084433,0.7568627595901489,0.6235294342041016,0.47058823704719543,calibrated_uv_reprojection_plus_stereo_left
183.64439392089844,-119.57007598876953,-628.658447265625,141.3792777341195,84.80423813331703,-54.62880891022127,466.00000336527404,169.9999997291273,0.7568627595901489,0.6235294342041016,0.48235294222831726,calibrated_uv_reprojection_plus_stereo_left
191.93601989746094,-119.66516876220703,-628.99365234375,136.82521197856238,77.46168614686968,-54.66577248435863,472.0000045357058,169.999996532063,0.7803921699523926,0.6470588445663452,0.4901960790157318,calibrated_uv_reprojection_plus_stereo_left
180.69775390625,-118.06868743896484,-627.9089965820312,141.6603306884208,88.19909001336117,-54.85199205103726,464.0000038130908,170.99999373093794,0.7450980544090271,0.6117647290229797,0.47058823704719543,calibrated_uv_reprojection_plus_stereo_left
183.44847106933594,-118.09552764892578,-627.9974975585938,140.13672886617525,85.7716460141383,-54.84802950333062,465.9999973753023,171.00000555761784,0.7607843279838562,0.6274510025978088,0.48627451062202454,calibrated_uv_reprojection_plus_stereo_left
188.98292541503906,-118.1668930053711,-628.2682495117188,137.12216261918326,80.8540009641087,-54.90725202490336,469.99999225119575,171.00000396715873,0.7843137383460999,0.6509804129600525,0.4941176474094391,calibrated_uv_reprojection_plus_stereo_left
191.65985107421875,-118.14505004882812,-628.0977172851562,135.49849769741144,78.58471837416892,-54.717267827044736,472.00000971890347,171.00000004488777,0.7882353067398071,0.6549019813537598,0.49803921580314636,calibrated_uv_reprojection_plus_stereo_left
197.3981475830078,-118.3330078125,-628.988037109375,132.70767302509807,73.26494421003093,-55.22072404120024,475.9999946785953,171.0000011229468,0.7960784435272217,0.6666666865348816,0.49803921580314636,calibrated_uv_reprojection_plus_stereo_left
184.36947631835938,-116.47428894042969,-626.50537109375,137.80264607419963,86.06589254639607,-54.434527600807485,466.99999614845115,172.0000013102777,0.7686274647712708,0.6352941393852234,0.48627451062202454,calibrated_uv_reprojection_plus_stereo_left
190.0548858642578,-116.64431762695312,-627.3123168945312,134.99468820848438,80.8232845744397,-54.87993628783835,470.99999575619137,172.00000050616063,0.7882353067398071,0.6549019813537598,0.4941176474094391,calibrated_uv_reprojection_plus_stereo_left
201.2928009033203,-116.87714385986328,-628.3486938476562,129.13848596696596,70.66266866751823,-55.35462400159804,479.0000027282275,171.99999951657892,0.800000011920929,0.6705882549285889,0.501960813999176,calibrated_uv_reprojection_plus_stereo_left
175.92820739746094,-114.91417694091797,-625.498291015625,141.0900816935598,94.33480871492094,-54.60185998891944,461.0000048557369,173.00000111811096,0.7411764860153198,0.6078431606292725,0.46666666865348816,calibrated_uv_reprojection_plus_stereo_left
