z_level_mm,grid_name,x_cmd_mm,y_cmd_mm,z_cmd_mm,floor_height_cmd_mm,is_reference_pose,reachable_ik,target_safe,path_safe,move_attempted,move_ok,reason,robot_x_mm,robot_y_mm,robot_z_mm,robot_phi_deg,overhead_visible,overhead_used_for_homography,overhead_u_raw_px,overhead_v_raw_px,overhead_u_used_px,overhead_v_used_px,overhead_theta_deg,overhead_samples,stereo_visible,stereo_x_mm,stereo_y_mm,stereo_z_mm,stereo_left_u_px,stereo_left_v_px,stereo_right_u_px,stereo_right_v_px,stereo_disparity_px,stereo_theta_deg,stereo_samples
0.0,z0_x380_y430,380.0,430.0,0.0,120.0,False,True,True,True,True,True,valid overhead,379.9824521848196,430.0219096095146,0.0,0.01912873200001286,True,True,691.9457092285156,298.69349670410156,691.8901184082031,298.64234313964846,169.39535441771199,10,True,-217.4388153590034,33.680948409767346,-447.2238046031074,94.27035446166992,286.55327758789065,47.21092224121094,284.9465301513672,47.05943222045899,87.38607791918481,10
0.0,z0_x100_y450,100.0,450.0,0.0,120.0,False,True,True,True,True,True,move ok but overhead not visible,100.01628869591167,450.01368421976656,0.0,-0.04761390900003448,False,False,,,,,,1,True,39.304345018542556,38.760793903746645,-435.65053917933113,365.97715817964996,296.25327359713043,298.9110805804913,296.58294442983777,67.06607759915866,43.835593635944754,26
0.0,z0_x120_y450,120.0,450.0,0.0,120.0,False,True,True,True,True,True,move ok but overhead not visible,119.99537962853833,449.98266561715036,0.0,-0.09834663300009083,False,False,,,,,,0,True,36.15066558019343,41.10382719873332,-434.2864282846322,361.6360637958233,299.2764704777644,293.4882425161508,299.5439699613131,68.14782127967247,44.073044309945935,26
0.0,z0_x140_y450,140.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,139.99308725329763,450.02149085669305,0.0,0.06194313125004669,True,True,675.3366333007813,604.0764343261719,674.9270751953125,603.2201843261719,139.28798651252526,10,True,17.143864597434856,41.831332928700675,-435.7771564099817,339.68772176106773,299.8772908528646,271.8424377441406,300.226806640625,67.84528401692708,47.22939865764327,15
0.0,z0_x160_y450,160.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,159.99517766295344,450.0039480550146,0.0,-0.002789606750013718,True,True,674.9735229492187,580.0341247558594,674.6463562011719,579.3576782226562,140.36685093585987,10,True,-2.1519783082414365,42.46417217620423,-436.9939511049497,317.45384216308594,300.6420043945312,250.18394165039064,300.44086303710935,67.26990051269532,49.73915283229145,10
0.0,z0_x180_y450,180.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,179.97568825536365,450.0072125836134,0.0,-0.060522337750057886,True,True,674.615380859375,554.0292785644531,674.3673950195313,553.5252868652344,142.80206734460907,10,True,-21.670468723108094,42.96364588410849,-435.4232572510019,294.9219970703125,301.4007873535156,228.1216598510742,300.8104949951172,66.80033721923829,53.17436614323516,10
0.0,z0_x200_y450,200.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,199.98215381589668,449.98233004537144,0.0,0.11376744050011212,True,True,674.0458129882812,527.9694152832031,673.8666748046875,527.6130615234375,145.618554338213,10,True,-41.89052924324294,44.067255698090136,-439.023352150081,272.13547668457034,301.88193359375,206.9027069091797,301.5005767822266,65.23276977539062,56.20256420025619,10
0.0,z0_x220_y450,220.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,219.98080746923083,450.0118333204109,0.0,0.07703473050005982,True,True,673.3492736816406,502.2969146728516,673.2272705078125,502.0602203369141,148.08487967393225,10,True,-61.39666967583397,44.83681551395496,-438.8827344210432,250.1021469116211,302.8154754638672,186.13798065185546,301.6702087402344,63.964166259765626,59.44513381355428,10
0.0,z0_x240_y450,240.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,240.0108764007669,449.99308688141815,0.0,0.05430203450006843,True,True,672.8045471191406,476.85023803710936,672.7282165527344,476.7064605712891,151.17059998414206,10,True,-80.5979273709514,45.54625757912841,-438.1590002204888,228.59784393310548,303.3685638427734,166.0628875732422,302.0567321777344,62.53495635986328,63.40816101001146,10
0.0,z0_x260_y450,260.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,259.9760832849543,449.9936869363894,0.0,0.05956936650005673,True,True,671.9232482910156,450.9556549072266,671.8826293945312,450.8815582275391,153.58051812732947,10,True,-100.68744907132447,46.72038396587076,-440.3595786880754,207.1902877807617,304.0216491699219,146.7323989868164,302.5320739746094,60.457888793945315,66.94433028036174,10
0.0,z0_x280_y450,280.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,279.9910024498165,450.0180624723726,0.0,0.07883671250007751,True,True,670.8387329101563,425.3341461181641,670.8224853515625,425.3054534912109,156.71390661488098,10,True,-120.92243287388388,47.98043870859331,-441.74922968561594,186.06515045166014,304.8225463867187,127.77596511840821,303.04245910644534,58.28918533325195,70.48093187140464,10
0.0,z0_x300_y450,300.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,300.01314904393297,449.99643285400265,0.0,-0.10591842275010777,True,True,670.2590515136719,400.1654876708984,670.2557434082031,400.1598419189453,159.37585123240882,10,True,-140.64916445666898,48.80301839770369,-442.89478635908046,166.06463928222655,304.93182983398435,109.99870376586914,303.2198059082031,56.06593551635742,74.2366554667452,10
0.0,z0_x320_y450,320.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,319.98333138482224,449.97851131942804,0.0,-0.037651027750044364,True,True,669.5706420898438,375.0541137695312,669.5697937011719,375.05274963378906,162.00436216812497,10,True,-159.56784002627015,49.702286010920226,-442.23566570020574,146.8938201904297,305.5371124267578,92.91466064453125,303.3686767578125,53.97915954589844,77.15470512629165,10
0.0,z0_x340_y450,340.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,339.999637732556,450.0098691491513,0.0,0.04461638125005152,True,True,668.85859375,350.1015594482422,668.8498168945313,350.08795166015625,164.93403524917886,10,True,-179.13623772903884,50.4330152926337,-443.40065150665635,128.36812896728514,305.5095916748047,76.75152130126953,303.2515106201172,51.616607666015625,80.53154244794901,10
0.0,z0_x360_y450,360.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,360.0008942509952,449.9748277950908,0.0,-0.07713869100007287,True,True,668.14638671875,325.12074890136716,668.1193420410157,325.0805297851563,167.22758863547952,10,True,-198.36205548380218,51.55390952915212,-443.0917083680686,110.29887619018555,306.07115173339844,60.93366928100586,303.5574432373047,49.36520690917969,83.26427053437105,10
0.0,z0_x380_y450,380.0,450.0,0.0,120.0,False,True,True,True,True,True,valid overhead,380.0209967973511,450.0056048728793,0.0,0.04012875300004737,True,True,667.322607421875,300.01991882324216,667.2667602539062,299.94029846191404,169.6880523619431,10,True,-216.75242346748237,52.04407793881957,-441.7891538351395,93.1508773803711,305.9486022949219,45.88643379211426,303.4180023193359,47.26444358825684,86.11946455602,10
0.0,z0_x100_y470,100.0,470.0,0.0,120.0,False,True,True,True,True,True,move ok but overhead not visible,99.98143474092825,470.0160692014247,0.0,-0.08552483800008304,False,False,,,,,,1,True,40.37938735254427,57.281335083274556,-430.4948955057068,367.59845117422253,317.89183513934796,299.98777653620795,318.3084399883564,67.61067463801457,44.37962825230144,26
0.0,z0_x120_y470,120.0,470.0,0.0,120.0,False,True,True,True,True,True,move ok but overhead not visible,120.02672897498604,469.9952823127625,0.0,-0.04525747100004196,False,False,,,,,,0,True,37.27513944629217,59.31375430342633,-428.7374584032738,363.297607421875,320.80271911621094,294.5230947641226,321.1380227895883,68.77451265775241,45.157290101662014,26
0.0,z0_x140_y470,140.0,470.0,0.0,120.0,False,True,True,True,True,True,move ok but overhead not visible,140.00540472063165,470.0307218741207,0.0,-0.011990111000017123,False,False,,,,,,0,True,17.917101483614132,60.43244610111898,-429.28776424176743,340.7889662522536,322.1836759127103,272.1754079965445,322.09363614595856,68.61355825570914,47.9260233605333,26
0.0,z0_x160_y470,160.0,470.0,0.0,120.0,False,True,True,True,True,True,move ok but overhead not visible,159.99861215037794,470.02184145158304,0.0,0.014277242000019896,False,False,,,,,,0,True,-1.9876760127581352,61.147479850623085,-430.0506373202476,317.60389709472656,322.96315119816705,249.5241945706881,322.42664513221155,68.07970252403847,50.81707936749216,26
0.0,z0_x180_y470,180.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,179.9875795288881,469.9885251541892,0.0,0.040544595000028494,True,True,649.5380126953125,552.7792602539063,649.33740234375,552.3474975585938,144.5718845674683,10,True,-20.972420726886515,61.83478321338527,-432.6133053200845,295.68377962979406,323.1909651322798,228.7074626575817,322.45967518199575,66.97631697221236,53.74471741081661,11
0.0,z0_x200_y470,200.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,199.9951936841016,469.98586757416143,0.0,0.06681194800006551,True,True,648.8825134277344,529.4054321289062,648.7345581054688,529.0962707519532,146.14540274975417,10,True,-40.80767300229916,62.59393882545821,-434.0761980833956,273.0204193115234,323.5104553222656,207.30236053466797,322.6681335449219,65.71805877685547,56.58928935363464,10
0.0,z0_x220_y470,220.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,220.0064697358343,469.9853311553428,0.0,0.10007930800009035,True,True,648.3864135742188,503.6453033447266,648.2866577148437,503.44725646972654,148.8333507991274,10,True,-60.487642691837905,63.35568854790247,-434.4024812373335,250.70647583007812,324.18776245117186,186.35345001220702,322.6700927734375,64.3530258178711,59.95986032074129,10
0.0,z0_x240_y470,240.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,239.98718404395132,470.0188007326317,0.0,-0.07767582025007869,True,True,647.8833923339844,478.1357666015625,647.8210205078125,478.0222961425781,151.4132730510985,10,True,-80.03385147589321,64.17725358222,-435.0571177521448,228.9679397583008,324.5957092285156,166.27059936523438,322.75437927246094,62.697340393066405,63.41710888231519,10
0.0,z0_x260_y470,260.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,260.01984715647126,470.0080617346051,0.0,-0.023408439250033553,True,True,647.0118835449218,452.2882507324219,646.9768188476562,452.23558654785154,154.3886139575104,10,True,-99.49239187795794,65.13611192506639,-433.9138553656946,207.35017852783204,325.19268188476565,146.3270721435547,323.28180541992185,61.02310638427734,66.75743530265277,10
0.0,z0_x280_y470,280.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,279.9988055203074,470.0206303491784,0.0,0.05185896275004609,True,True,646.212548828125,426.8376708984375,646.1940612792969,426.8213653564453,156.67376385280767,10,True,-119.09897154584567,66.1124408618467,-434.3109735554137,186.39128570556642,325.67254333496095,127.42417068481446,323.2831237792969,58.967115020751955,70.07086997940705,10
0.0,z0_x300_y470,300.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,299.9912092324038,469.9784223392933,0.0,-0.08389612350008235,True,True,645.5291259765625,401.60475158691406,645.5171081542969,401.60321044921875,159.1911521627299,10,True,-137.98634229461976,66.62346310500857,-433.6169733278355,166.38953857421876,325.72658386230466,109.4456657409668,322.90333251953126,56.94387283325195,73.33347673194258,10
0.0,z0_x320_y470,320.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,319.98457439174314,469.99667388852066,0.0,0.019371306500019614,True,True,644.8686340332031,376.4437561035156,644.8532165527344,376.4379364013672,161.71392921772465,10,True,-157.43514279823336,67.62803880136234,-434.33111287447883,146.88853759765624,325.7857391357422,92.28092575073242,322.931494140625,54.60761184692383,77.23574931133894,10
0.0,z0_x340_y470,340.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,339.983646373137,469.97219208902766,0.0,-0.0883837517500865,True,True,644.4221496582031,351.43642578125,644.3939636230468,351.4099182128906,164.3964807127559,10,True,-177.01657355927057,68.76990794372577,-435.47885247019633,128.09672317504882,326.07216491699216,75.91692657470703,322.7391326904297,52.179796600341795,80.32530992440819,10
0.0,z0_x360_y470,360.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,360.0230075397085,470.03238755415566,0.0,0.03588369925003576,True,True,643.3867126464844,326.3590789794922,643.3351684570313,326.29681701660155,167.4922066733041,10,True,-196.07336335156097,69.49255991320898,-435.0007698660655,109.8677963256836,325.92955017089844,59.96711387634277,322.46364440917966,49.90068244934082,83.03462422663743,10
0.0,z0_x380_y470,380.0,470.0,0.0,120.0,False,True,True,True,True,True,valid overhead,379.99073766186626,469.9963688593868,0.0,-0.04387133100004803,True,True,642.6354431152344,301.4174560546875,642.5514099121094,301.3072937011719,170.16569477179434,10,True,-212.01122703046494,70.62622470894834,-437.32021521304347,96.41859690348308,325.99303181966144,48.51742426554362,322.32253011067706,47.90117263793945,85.40960447436606,3
