manifest_row,object_i,class_name,place_result,execution_classification,support_manifest_row,overlap_manifest_rows,inside_bag,target_x_mm,target_y_mm,destination_surface_z_mm,box_center_x_mm,box_center_y_mm,box_center_z_mm,box_size_x_mm,box_size_y_mm,box_size_z_mm
1,1,Pringles,placed,manifest_executed_floor,,,True,289.41964182818657,781.3018453853318,-155.0,289.41964182818657,781.3018453853318,-118.03837779481341,61.160715656373114,57.39630877066372,73.92324441037317
2,2,Lays Chips,placed,manifest_executed_floor,,,True,178.89053023783438,752.785449282467,-155.0,178.89053023783438,752.785449282467,-139.14971964043167,157.78106047566877,114.42910056493405,31.700560719136632
3,3,Bandaid,placed,manifest_executed_supported_stack,2,,True,178.89053023783438,752.785449282467,-123.29943928086335,178.89053023783438,752.785449282467,-107.20616554009715,120.63876651784192,88.12499273106197,32.1865474815324
