camera_x_mm,camera_y_mm,camera_z_mm,robot_x_mm,robot_y_mm,robot_z_mm,u_px,v_px,red,green,blue,color_source
66.52396392822266,-156.78089904785156,-598.2894897460938,223.45995034112713,179.92574698572213,-13.2497704766663,381.9999988197095,136.0000045406083,0.8235294222831726,0.7137255072593689,0.6117647290229797,calibrated_uv_reprojection_plus_stereo_left
68.8331069946289,-156.2201385498047,-596.087158203125,220.81488553617862,178.77842205525104,-11.676536475509579,383.99999906445555,135.9999944169098,0.7803921699523926,0.6705882549285889,0.5803921818733215,calibrated_uv_reprojection_plus_stereo_left
71.31452941894531,-156.07589721679688,-595.4744873046875,219.03150667569207,176.8557773741959,-11.19081522481315,385.99999808093395,136.00000039159121,0.7411764860153198,0.6627451181411743,0.5764706134796143,calibrated_uv_reprojection_plus_stereo_left
72.58057403564453,-156.0618438720703,-595.3897094726562,218.25916594230335,175.78523990465504,-11.09948770014762,386.99999984418577,136.00000023633066,0.7490196228027344,0.6784313917160034,0.6039215922355652,calibrated_uv_reprojection_plus_stereo_left
73.9585189819336,-156.28460693359375,-596.2083740234375,217.96857992959843,174.26186799831737,-11.625849553643548,388.00000105228173,136.0000021467281,0.7764706015586853,0.729411780834198,0.6627451181411743,calibrated_uv_reprojection_plus_stereo_left
75.26376342773438,-156.3486785888672,-596.4215698242188,217.35382820883063,173.0399759715438,-11.738186812403455,389.00000231435354,135.9999999456171,0.7960784435272217,0.7568627595901489,0.6941176652908325,calibrated_uv_reprojection_plus_stereo_left
76.52909088134766,-156.32896423339844,-596.3151245117188,216.56881768318658,171.97858178364106,-11.631990594630452,390.0000002540626,135.99999500315695,0.772549033164978,0.7411764860153198,0.6823529601097107,calibrated_uv_reprojection_plus_stereo_left
77.7790298461914,-156.27883911132812,-596.0927124023438,215.72254782769454,170.9762100268913,-11.446537106637038,391.00000208630945,135.99999467299804,0.8274509906768799,0.800000011920929,0.7647058963775635,calibrated_uv_reprojection_plus_stereo_left
80.30532836914062,-156.2344207763672,-595.8609008789062,214.1435713328051,168.86466747382423,-11.22126970856533,392.99999886555446,135.99999815681423,0.9215686321258545,0.8941176533699036,0.8784313797950745,calibrated_uv_reprojection_plus_stereo_left
81.57604217529297,-156.22756958007812,-595.8035278320312,213.38512554602931,167.77927798629867,-11.14864031720299,394.0000007353119,135.99998983894363,0.9215686321258545,0.8901960849761963,0.8745098114013672,calibrated_uv_reprojection_plus_stereo_left
84.11487579345703,-156.2093048095703,-595.6715087890625,211.85925888393461,165.61756621988133,-10.991600108182581,396.00000447690604,135.99999813671184,0.9019607901573181,0.8588235378265381,0.8549019694328308,calibrated_uv_reprojection_plus_stereo_left
85.45153045654297,-156.3234405517578,-596.0755004882812,211.34181843056513,164.29325855766206,-11.234181632382274,397.00000084211905,135.99999511453478,0.8901960849761963,0.8588235378265381,0.8549019694328308,calibrated_uv_reprojection_plus_stereo_left
86.75855255126953,-156.38067626953125,-596.2625732421875,210.71026613535372,163.08009759611951,-11.328537883316471,397.9999976303882,136.00000893281134,0.8666666746139526,0.843137264251709,0.8392156958580017,calibrated_uv_reprojection_plus_stereo_left
88.02176666259766,-156.35833740234375,-596.1461181640625,209.9204191440096,162.0244802422314,-11.215518235198829,399.0000021438633,136.00000011771309,0.8470588326454163,0.8392156958580017,0.8392156958580017,calibrated_uv_reprojection_plus_stereo_left
89.2552261352539,-156.28443908691406,-595.8331298828125,209.0288488436659,161.07209385924972,-10.968273237348171,399.9999996869693,135.99999729620743,0.8705882430076599,0.8705882430076599,0.8705882430076599,calibrated_uv_reprojection_plus_stereo_left
60.18563461303711,-155.64613342285156,-598.98974609375,226.55522570925757,185.7038551119811,-14.552602505246455,377.00000010678883,137.00000054986526,0.8039215803146362,0.7411764860153198,0.6823529601097107,calibrated_uv_reprojection_plus_stereo_left
61.090736389160156,-154.6994171142578,-595.3153686523438,223.82677595291943,186.35640215895813,-12.000883934380568,377.9999993588917,136.9999973830767,0.7803921699523926,0.7058823704719543,0.6549019813537598,calibrated_uv_reprojection_plus_stereo_left
62.266151428222656,-154.46170043945312,-594.36962890625,222.58762050974906,185.7026576908915,-11.319508808898775,378.9999978150058,136.9999991968266,0.8039215803146362,0.7215686440467834,0.6705882549285889,calibrated_uv_reprojection_plus_stereo_left
66.05423736572266,-154.4145965576172,-594.0955200195312,220.26459323067803,182.5074635508917,-11.03205609373208,381.9999957995901,137.00000426571194,0.9098039269447327,0.772549033164978,0.6980392336845398,calibrated_uv_reprojection_plus_stereo_left
67.3092041015625,-154.38206481933594,-593.9393920898438,219.45565701479006,181.47454402391674,-10.891881972302656,382.9999998031613,137.00000234167814,0.8980392217636108,0.7686274647712708,0.6941176652908325,calibrated_uv_reprojection_plus_stereo_left
68.6345443725586,-154.50904846191406,-594.3969116210938,218.9761966778837,180.1394931640118,-11.172078657288125,383.99999715926316,136.9999961894643,0.8823529481887817,0.7686274647712708,0.6941176652908325,calibrated_uv_reprojection_plus_stereo_left
69.8884506225586,-154.47335815429688,-594.2286376953125,218.16054726462295,179.11226531186276,-11.023577140361283,385.00000432455045,136.99999700279528,0.8784313797950745,0.7764706015586853,0.6980392336845398,calibrated_uv_reprojection_plus_stereo_left
71.12760925292969,-154.40682983398438,-593.9417724609375,217.28187571966032,178.1444281392417,-10.793867954045652,385.99999720215885,137.00000130487925,0.8549019694328308,0.7647058963775635,0.686274528503418,calibrated_uv_reprojection_plus_stereo_left
72.38692474365234,-154.38546752929688,-593.8286743164062,216.49636755287088,177.09083869094536,-10.683192406074056,386.9999986393886,137.0000087857686,0.8235294222831726,0.7529411911964417,0.6941176652908325,calibrated_uv_reprojection_plus_stereo_left
