manifest_row,object_i,class_name,place_result,execution_classification,support_manifest_row,overlap_manifest_rows,inside_bag,target_x_mm,target_y_mm,destination_surface_z_mm,box_center_x_mm,box_center_y_mm,box_center_z_mm,box_size_x_mm,box_size_y_mm,box_size_z_mm
1,1,Pringles,placed,manifest_executed_floor,,,True,291.9082083453145,728.014998249415,-155.0,291.9082083453145,728.014998249415,-104.99759947213069,56.18358269062908,56.029996498829995,100.00480105573862
2,2,Dove Deodorant,placed,manifest_executed_floor_with_aabb_overlap,,1,True,262.9598964644214,753.1622375468787,-155.0,262.9598964644214,753.1622375468787,-89.8242994687536,38.28695892884276,24.264483093757317,130.3514010624928
3,3,Chex Mix,placed,manifest_executed_unmodeled_fallback,,,True,169.00414956673822,747.6480372929593,-24.648598937507188,169.00414956673822,747.6480372929593,-15.769119826159596,138.00829913347644,95.29607458591869,17.758958222695185
4,4,Bandaid,placed,manifest_executed_supported_stack_with_aabb_overlap_with_boundary_overflow,2,3,False,267.826800863101,768.4548399885309,-24.648598937507188,267.826800863101,768.4548399885309,41.08005876954658,79.63700372620211,46.32072197706179,131.45731541410754
