camera_x_mm,camera_y_mm,camera_z_mm,robot_x_mm,robot_y_mm,robot_z_mm,u_px,v_px,red,green,blue,color_source
-75.61824035644531,-181.41549682617188,-535.7333984375,297.41813911020483,311.1735860382214,47.52881658479356,262.99999816273873,98.99999150430716,0.46666666865348816,0.48235294222831726,0.4588235318660736,calibrated_uv_reprojection_plus_stereo_left
-67.63782501220703,-164.7338409423828,-486.4434509277344,260.2829610243292,325.18738834564545,79.61815591662395,263.9999992508613,98.99999762873301,0.5098039507865906,0.5254902243614197,0.501960813999176,calibrated_uv_reprojection_plus_stereo_left
-65.54118347167969,-162.08889770507812,-478.6058349609375,253.9083312821349,326.6931182407921,84.74351866950286,265.00000183377824,98.99999986597285,0.5176470875740051,0.5411764979362488,0.5176470875740051,calibrated_uv_reprojection_plus_stereo_left
-64.34662628173828,-161.62705993652344,-477.21484375,252.31020676371998,326.2422909794741,85.67583382366928,265.9999961208317,98.9999905895348,0.5254902243614197,0.545098066329956,0.5254902243614197,calibrated_uv_reprojection_plus_stereo_left
-63.40748596191406,-161.80239868164062,-477.7052307128906,252.10159203658395,325.2136175775155,85.38466352610675,266.99999791054205,98.9999894135158,0.5215686559677124,0.5372549295425415,0.529411792755127,calibrated_uv_reprojection_plus_stereo_left
-62.346412658691406,-161.6673126220703,-477.2791442871094,251.21750821826646,324.4686079083513,85.68941189142481,267.9999992836012,98.99999906662768,0.5176470875740051,0.5333333611488342,0.529411792755127,calibrated_uv_reprojection_plus_stereo_left
-61.52845001220703,-162.1686553955078,-478.7318420410156,251.7142491252584,323.13610355222295,84.77270206768958,269.00000073251863,98.99999614329587,0.5058823823928833,0.529411792755127,0.5176470875740051,calibrated_uv_reprojection_plus_stereo_left
-62.156593322753906,-166.56199645996094,-491.6731262207031,260.63156428559586,318.17580384054054,76.38796924200898,269.9999982223307,98.99999176095096,0.48627451062202454,0.5098039507865906,0.4941176474094391,calibrated_uv_reprojection_plus_stereo_left
-72.79031372070312,-168.49215698242188,-500.7511291503906,271.89511894439056,324.0320281228765,69.6817376521912,260.99999505069553,99.99999641522712,0.47843137383461,0.4941176474094391,0.48627451062202454,calibrated_uv_reprojection_plus_stereo_left
-67.62610626220703,-158.8450164794922,-472.0533447265625,250.02470906656492,331.714121865445,88.41030438746736,262.00000207096525,99.99999773881842,0.5411764979362488,0.5607843399047852,0.5529412031173706,calibrated_uv_reprojection_plus_stereo_left
-66.51464080810547,-158.57110595703125,-471.2124938964844,248.83890370300287,331.1009666348017,88.98549003505946,263.00000070347676,100.00000672311131,0.5490196347236633,0.5647059082984924,0.5568627715110779,calibrated_uv_reprojection_plus_stereo_left
