camera_x_mm,camera_y_mm,camera_z_mm,robot_x_mm,robot_y_mm,robot_z_mm,u_px,v_px,red,green,blue,color_source
-121.52176666259766,-35.3802375793457,-476.0430908203125,191.95450609876065,428.3722260081596,20.47535145947819,208.99999930361503,223.99999948023085,0.7176470756530762,0.5333333611488342,0.40392157435417175,calibrated_uv_reprojection_plus_stereo_left
-107.34711456298828,-31.772729873657227,-427.5103454589844,161.17479399029133,431.3905021015432,58.80094542490872,211.0000016046731,224.00000053127962,0.8941176533699036,0.7372549176216125,0.6274510025978088,calibrated_uv_reprojection_plus_stereo_left
-105.55341339111328,-31.503646850585938,-423.8929443359375,158.45710030888318,430.97473577964934,61.6742968302417,212.00000028772712,223.99999860350113,0.9176470637321472,0.7882353067398071,0.6784313917160034,calibrated_uv_reprojection_plus_stereo_left
-104.4608383178711,-31.441085815429688,-423.0543518066406,157.43827848230768,430.2901447301846,62.35577216830484,212.99999706582344,223.99999781206637,0.9529411792755127,0.8117647171020508,0.7019608020782471,calibrated_uv_reprojection_plus_stereo_left
-103.52111053466797,-31.423898696899414,-422.8263244628906,156.79204116799724,429.54544054121413,62.55567001758169,214.00000435342108,224.0000008280837,0.9764705896377563,0.8352941274642944,0.7254902124404907,calibrated_uv_reprojection_plus_stereo_left
-101.71591186523438,-31.411697387695312,-422.6685485839844,155.68135218076407,428.02630309829567,62.720213901703346,216.00000200204306,224.0000013596387,1.0,0.8666666746139526,0.7568627595901489,calibrated_uv_reprojection_plus_stereo_left
-100.8755111694336,-31.424880981445312,-422.84912109375,155.28275816102547,427.2387941985422,62.59790311324207,216.99999414624625,223.99999955738912,1.0,0.8549019694328308,0.7647058963775635,calibrated_uv_reprojection_plus_stereo_left
-99.97801208496094,-31.420400619506836,-422.7920227050781,154.74050743634746,426.4767716260267,62.66299737300267,217.99999573255823,223.99999871863247,1.0,0.8509804010391235,0.7647058963775635,calibrated_uv_reprojection_plus_stereo_left
-99.07594299316406,-31.41443634033203,-422.7149963378906,154.18633436693904,425.7170762610945,62.74379853993611,219.00000318632584,224.0000012204821,1.0,0.8352941274642944,0.7607843279838562,calibrated_uv_reprojection_plus_stereo_left
-97.38088989257812,-31.43754005432129,-423.0322570800781,153.36048963522552,424.1435411195604,62.53386374470381,220.99999298594608,223.99999886037253,1.0,0.8117647171020508,0.7450980544090271,calibrated_uv_reprojection_plus_stereo_left
-96.5084457397461,-31.441364288330078,-423.0869140625,152.88475701451705,423.36797620586503,62.510878535997904,221.99999448952696,223.99999835515595,1.0,0.800000011920929,0.7372549176216125,calibrated_uv_reprojection_plus_stereo_left
-94.78316497802734,-31.45587921142578,-423.2886657714844,151.98766865444827,421.80467548270354,62.3920779015416,224.00000408534166,224.0000002384802,1.0,0.7921568751335144,0.7254902124404907,calibrated_uv_reprojection_plus_stereo_left
-93.85348510742188,-31.440956115722656,-423.0910339355469,151.36138398593954,421.0590965182447,62.56794852685323,224.99999653065723,223.99999835992324,1.0,0.7843137383460999,0.7254902124404907,calibrated_uv_reprojection_plus_stereo_left
-92.93208312988281,-31.428598403930664,-422.9279479980469,150.75596621042143,420.3097952818737,62.71657889607445,225.99999704396186,223.99999869123766,1.0,0.7882353067398071,0.7254902124404907,calibrated_uv_reprojection_plus_stereo_left
