manifest_row,object_i,class_name,place_result,execution_classification,support_manifest_row,overlap_manifest_rows,inside_bag,target_x_mm,target_y_mm,destination_surface_z_mm,box_center_x_mm,box_center_y_mm,box_center_z_mm,box_size_x_mm,box_size_y_mm,box_size_z_mm
1,1,Bandaid,placed,manifest_executed_floor,,,True,162.9475041604089,753.4692691295563,-155.0,162.9475041604089,753.4692691295563,-136.36326758373633,125.89500832081781,86.9385382591127,37.27346483252733
2,2,Dove Deodorant,placed,manifest_executed_floor_with_aabb_overlap,,1,True,257.9968835102722,755.3635024649668,-155.0,257.9968835102722,755.3635024649668,-143.47043952236308,104.20375102054439,53.15007092993374,23.059120955273837
3,3,Lays Chips,placed,manifest_executed_supported_stack,1,,True,162.9475041604089,753.4692691295563,-117.72653516747266,162.9475041604089,753.4692691295563,-102.60222601521961,149.28098432409618,121.47501213322148,30.2486183045061
4,4,Chex Mix,placed,manifest_executed_supported_stack,3,,True,162.9475041604089,753.4692691295563,-87.47791686296657,162.9475041604089,753.4692691295563,-75.36610751830719,148.2913540148961,94.1577321542083,24.22361868931876
5,5,Carmex Lip Balm,placed,manifest_executed_supported_stack,4,,True,162.9475041604089,753.4692691295563,-63.25429817364781,162.9475041604089,753.4692691295563,-60.23186900632933,97.2536312519269,60.611407225123145,6.044858334636956
