run_timestamp,folder,datetime,date,script,place_scene,sequence_index,object_i,class_name,detection_class,detection_confidence,detection_bbox_x1,detection_bbox_y1,detection_bbox_x2,detection_bbox_y2,pick_x_mm,pick_y_mm,pick_z_mm,pick_grasp_z_mm,grasp_offset_mm,pick_phi_deg,place_x_mm,place_y_mm,place_phi_deg,destination_surface_z_mm,place_result,raw_size_x_mm,raw_size_y_mm,raw_size_z_mm,placed_box_label,watchdog_flags
20260531_172135,run_20260531_172135,2026-05-31T17:21:35,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,14,8,Pringles,Pringles,0.9443359375,238.5,105.0,338.0,261.25,165.71604752971115,334.41635582971844,95.62732457961255,225.62732457961255,130.0,41.870101519323555,280.2809800581109,737.172412806023,0.0,32.83404058499453,placed,74.39125460128437,61.128044205678066,130.41681343103485,,
20260531_172135,run_20260531_172135,2026-05-31T17:21:35,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,15,1,Lays Chips,Lays Chips,0.9658203125,101.8125,239.5,347.5,442.5,88.45182008048572,451.98548058539495,-2.451295316467629,127.54870468353238,130.0,165.4689390130358,182.47563021747283,752.5026535155815,0.0,-155.0,placed,169.95126043494565,110.00530703116304,23.964152641359693,object1_placed,
20260531_172135,run_20260531_172135,2026-05-31T17:21:35,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,16,2,Bandaid,Bandaid,0.96484375,69.5,119.125,210.5,261.25,296.0980779590942,453.181785375324,-16.20485266318361,113.7951473368164,130.0,86.78148071654464,182.47563021747283,752.5026535155815,0.0,-155.0,placed,131.9419683418438,87.69815410079426,30.637463216343342,object2_placed,
20260531_172135,run_20260531_172135,2026-05-31T17:21:35,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,17,3,Chex Mix,Chex Mix,0.9345703125,198.0,112.0625,372.25,249.625,232.7615949397291,304.2253990213226,-22.793521439352475,107.20647856064753,130.0,179.4360071111805,182.47563021747283,752.5026535155815,0.0,-124.36253678365665,miss,132.60138697884904,104.94830391242883,26.730385483276628,object3_stacked,
20260531_172135,run_20260531_172135,2026-05-31T17:21:35,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,18,4,Pringles,Pringles,0.95166015625,444.0,102.5,573.0,248.25,72.61613118920143,187.71164696256017,89.44386120027907,219.44386120027906,130.0,30.789957198715,285.6027560444674,733.1598523342765,180.0,-97.63215130038003,miss,100.32129814856543,59.00061887301834,45.34206609545701,object4_stacked,
20260531_172135,run_20260531_172135,2026-05-31T17:21:35,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,19,5,Dove Deodorant,Dove Deodorant,0.94921875,318.0,85.6875,413.5,139.0,273.7117064504791,158.15249161025704,-29.252997756324174,100.74700224367582,130.0,132.7513783623828,182.47563021747283,752.5026535155815,0.0,-97.63215130038003,placed,93.89922713002181,35.99223852844088,22.628925350986993,,
20260531_172135,run_20260531_172135,2026-05-31T17:21:35,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,20,6,Burts Bees,Burts Bees,0.970703125,189.875,113.4375,279.0,172.375,332.5213621096949,326.60137731939005,-44.400840073688414,85.59915992631159,130.0,3.0741453904312834,285.6027560444674,733.1598523342765,0.0,-52.29008520492303,placed,81.80929511071429,57.57339909848099,13.456214520584695,,
20260531_172135,run_20260531_172135,2026-05-31T17:21:35,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,21,7,Carmex Lip Balm,Carmex Lip Balm,0.86865234375,377.5,97.6875,451.0,202.75,159.02589421115908,166.67088518919118,40.24360481677897,170.24360481677897,130.0,37.94997160496419,,,,,pending,,,,,
20260531_173417,run_20260531_173417,2026-05-31T17:34:17,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Bandaid,Bandaid,0.94482421875,134.875,246.375,321.75,400.5,94.82911041208648,440.574793461785,-15.041316028051217,114.95868397194879,130.0,172.9621412335315,,,,,pending,,,,,
20260531_173537,run_20260531_173537,2026-05-31T17:35:37,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Pringles,Pringles,0.99267578125,357.0,6.5,426.75,118.8125,289.0663362232077,114.4003926099918,58.272031484895145,188.27203148489514,130.0,37.172922337007066,135.4772934733606,732.0120848340016,0.0,-155.0,placed,65.95458694672115,49.02416966800313,101.34585344028312,object1_placed,
20260531_173537,run_20260531_173537,2026-05-31T17:35:37,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,1,2,Dove Deodorant,Dove Deodorant,0.97607421875,262.25,45.6875,321.75,155.125,282.74902312440975,264.53608195080665,77.22725411881478,207.22725411881478,130.0,46.66067009950825,133.35354287503884,717.2055083848799,90.0,-155.0,placed,51.707085750077695,19.41101676975962,125.27349454973299,object2_placed,
20260531_173537,run_20260531_173537,2026-05-31T17:35:37,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,2,3,Bandaid,Bandaid,0.8916015625,335.0,31.4375,460.5,119.875,273.73100884329966,118.5847906249245,43.036686819959534,173.03668681995953,130.0,148.4527449275076,259.97643296180956,727.1262835315908,0.0,-53.65414655971688,placed,125.04713392361919,39.252567063181694,82.09021601492984,,
20260531_173537,run_20260531_173537,2026-05-31T17:35:37,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,3,4,Carmex Lip Balm,Carmex Lip Balm,0.9033203125,377.5,110.0,472.75,182.25,171.98818947092803,139.72880460562232,-29.17493202473837,100.82506797526163,130.0,51.693432162255675,157.31228396008902,772.9494512641268,0.0,-53.65414655971688,placed,99.62456792017801,59.101096528253606,7.1323855366444455,,
20260531_173537,run_20260531_173537,2026-05-31T17:35:37,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,4,5,Lays Chips,Lays Chips,0.9833984375,50.125,99.875,276.75,272.0,291.62945153736575,430.55088793773245,-4.787527002590604,125.21247299740939,130.0,7.989215567098398,157.31228396008902,772.9494512641268,0.0,-46.52176102307243,placed,169.17602798400168,116.83124059823956,30.606298248091814,,
20260531_173537,run_20260531_173537,2026-05-31T17:35:37,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,5,6,Chex Mix,Chex Mix,0.9794921875,210.375,183.375,410.75,330.5,125.92988711471097,327.72121884625426,-16.571760008750108,113.4282399912499,130.0,179.1407564880473,259.97643296180956,727.1262835315908,0.0,28.43606945521296,placed,132.63203945463994,99.13970497735264,28.989873725550115,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Bandaid,Bandaid,0.66015625,387.5,109.25,499.75,237.0,130.10224180718075,147.70770077866428,-12.329492586538171,117.67050741346183,130.0,73.9554703284882,164.92956925363765,756.0606662399517,0.0,-155.0,placed,114.8591385072753,97.12133247990343,34.84550954398203,object1_placed,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,1,2,Dove Deodorant,Dove Deodorant,0.91650390625,164.875,176.25,293.5,225.0,235.29395028617654,368.9007706412907,-32.39421646572174,97.60578353427826,130.0,158.1899022227423,164.92956925363765,756.0606662399517,0.0,-155.0,miss,119.19996308357514,49.30478640252129,14.813414918919424,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,2,3,Lays Chips,Lays Chips,0.96484375,294.5,138.5,536.5,354.75,70.34349473491844,229.9790856036297,-3.183181707930681,126.81681829206931,130.0,91.17113617075402,164.92956925363765,756.0606662399517,0.0,-120.15449045601798,placed,164.47956501786268,117.30190531520537,32.47743573388833,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,3,4,Chex Mix,Chex Mix,0.986328125,317.0,59.03125,457.75,168.625,237.81623455186008,135.35306737580868,-16.56689455534746,113.43310544465254,130.0,135.03081341558294,164.92956925363765,756.0606662399517,0.0,-87.67705472212964,miss,145.14655588058878,65.01198598100531,44.351752116332996,,WD-7
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,4,5,Pringles,Pringles,0.98046875,242.375,169.625,326.0,295.5,131.71101957385596,358.2421191804299,57.47713099804473,187.47713099804474,130.0,0.9964239584924997,281.4625841160283,736.3462990507991,0.0,-43.32530260579665,placed,62.07483223205663,57.69259810159812,88.96838790654131,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,5,6,Burts Bees,Burts Bees,0.970703125,370.0,99.8125,435.75,166.375,220.41589969888253,128.55732589234879,-39.72369098070512,90.27630901929487,130.0,40.52751457825249,281.4625841160283,736.3462990507991,0.0,45.64308530074466,placed,76.29746964758597,60.98949874705774,15.372301943966441,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,6,7,Carmex Lip Balm,Carmex Lip Balm,0.94287109375,225.5,97.125,329.75,167.25,302.3259775088052,275.9903079404245,-27.842090462096216,102.15790953790378,130.0,16.23258691916854,281.4625841160283,736.3462990507991,0.0,61.01538724471111,placed,98.79180118507082,59.029114400784806,7.01368923399253,,WD-7
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,7,8,Chex Mix,Chex Mix,0.56396484375,246.0,129.5,363.0,210.75,211.18879889834673,287.77408152397163,14.78315847122937,144.78315847122937,130.0,160.78244986921973,164.92956925363765,756.0606662399517,0.0,-43.32530260579665,placed,103.19105177026071,38.64538609894696,54.36575639870824,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,8,9,Dove Deodorant,Dove Deodorant,0.9638671875,255.375,144.75,346.0,210.5,218.5681036066064,284.0371918903752,-15.766953005496658,114.23304699450334,130.0,158.74275319010334,274.63325478975986,778.3488999143489,0.0,68.02907647870363,placed,84.92780557951971,48.302199828697724,36.68457610407473,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,9,1,Lays Chips,Lays Chips,0.67919921875,94.375,149.25,300.5,367.5,174.58735177983496,411.5142478680056,5.933485180377482,135.9334851803775,130.0,110.64244536665646,184.4527060029076,756.0765961591546,0.0,-155.0,placed,163.9054120058152,107.15319231830915,36.91915250750497,object1_placed,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,10,2,Bandaid,Bandaid,0.94189453125,282.0,105.25,398.5,231.5,199.92632083984273,245.33013023137767,-10.803594200821225,119.19640579917878,130.0,71.88790595127765,184.4527060029076,756.0765961591546,0.0,-155.0,placed,128.41675059287712,89.23253099420097,31.336827538816607,object2_placed,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,11,3,Pringles,Pringles,0.994140625,43.9375,94.625,158.0,221.5,313.37447911414836,470.4436950968075,52.74610197760603,182.74610197760603,130.0,101.22407857548313,283.0653925079575,736.4579273818933,180.0,-118.08084749249502,placed,67.9158547637866,58.86921501591494,96.80928612383497,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,12,4,Chex Mix,Chex Mix,0.9775390625,149.25,206.0,302.5,367.25,135.91091785995758,429.55395577540617,-13.41851654958974,116.58148345041026,130.0,57.02960627523254,184.4527060029076,756.0765961591546,0.0,-118.08084749249502,miss,128.06685382822215,97.40097126921961,38.56381869636725,,WD-7
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,13,5,Dove Deodorant,Dove Deodorant,0.98095703125,390.25,91.875,482.5,178.125,186.54412426878355,94.9092921674381,-31.645453925649974,98.35454607435003,130.0,86.92952786007147,184.4527060029076,756.0765961591546,0.0,-79.51702879612776,placed,118.76864883574717,49.31024796228799,19.154819255001797,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,14,6,Burts Bees,Burts Bees,0.9453125,268.5,130.875,342.0,181.25,258.2243760068241,264.3660918184584,-37.466277104690235,92.53372289530977,130.0,148.9052160358061,283.0653925079575,736.4579273818933,0.0,-21.27156136866006,placed,78.84264356389966,57.05287786148779,19.247087485475696,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,15,7,Carmex Lip Balm,Carmex Lip Balm,0.7705078125,353.25,170.75,458.75,265.75,101.1283742804641,209.79324109605852,-30.504177075494,99.495822924506,130.0,14.247136791630453,283.0653925079575,736.4579273818933,0.0,-2.0244738831843634,placed,97.26534528243795,64.67151065167852,5.9500834739986175,,WD-7
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,16,1,Chex Mix,Chex Mix,0.939453125,245.875,143.875,399.25,247.25,182.51805301103693,281.42734128119764,-19.858505756215617,110.14149424378438,130.0,146.94383922732678,182.67503780525126,755.5215142532892,0.0,-155.0,placed,150.35007561050253,96.04302850657828,28.665066877650634,object1_placed,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,17,2,Bandaid,Bandaid,0.9287109375,349.5,34.875,472.5,140.875,272.8719167429297,81.4560346986528,-10.872591366470274,119.12740863352973,130.0,102.34481423802293,182.67503780525126,755.5215142532892,0.0,-155.0,placed,129.05609062122738,94.75473444084443,30.868911609369526,object2_placed,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,18,3,Pringles,Pringles,0.99072265625,252.0,77.375,362.0,170.875,270.6187965492505,246.7670021550984,13.81691852284343,143.81691852284342,130.0,5.7954580626104075,182.67503780525126,755.5215142532892,0.0,-124.13108839063047,placed,102.54831350290456,55.932237664724326,42.61626994104445,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,19,4,Lays Chips,Lays Chips,0.9736328125,54.875,118.0,253.5,331.25,249.3364232951501,461.32918459392283,-2.148800923255774,127.85119907674422,130.0,76.05616514667632,182.67503780525126,755.5215142532892,0.0,-81.51481844958602,placed,161.2468324546212,117.81455386133484,34.82393944285681,,WD-7
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,20,5,Dove Deodorant,Dove Deodorant,0.98291015625,414.0,144.5,532.5,231.75,91.41890825294945,105.04879947768107,-36.57486837365987,93.42513162634013,130.0,115.80630676346077,182.67503780525126,755.5215142532892,0.0,-46.690879006729205,placed,116.77744510351783,50.47678081030905,14.971616014182302,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,21,6,Burts Bees,Burts Bees,0.97998046875,370.75,77.3125,444.25,127.875,263.05758012360985,94.08160256258827,-38.707265919936916,91.29273408006308,130.0,155.73944404846276,283.9752634160734,729.7523656548576,180.0,-31.719262992546902,placed,84.50473130971531,57.04947283214678,17.87588322096972,,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,22,7,Carmex Lip Balm,Carmex Lip Balm,0.97607421875,263.0,225.25,395.5,315.75,90.00048388563997,325.06856360606014,-31.755659039748195,98.2443409602518,130.0,126.18229277348875,182.67503780525126,755.5215142532892,0.0,-31.719262992546902,miss,104.38736956740053,62.05647596868235,6.419532105007672,,WD-7
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,23,1,Pringles,Pringles,0.9873046875,349.5,24.0,419.5,139.0,261.1454460837333,149.79489292718188,68.19758635712736,198.19758635712736,130.0,31.326186352919336,133.3167719264567,780.2276559132439,90.0,-155.0,placed,61.63354385291342,44.54468782648772,112.33122898273223,object1_placed,
20260531_173928,run_20260531_173928,2026-05-31T17:39:28,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,24,2,Bandaid,Bandaid,0.94384765625,370.75,85.8125,501.0,215.25,141.35822124517068,152.2718965593446,44.420773975988865,174.42077397598888,130.0,8.342039205212188,165.6743291365973,728.9854628810963,0.0,-155.0,placed,126.34865827319462,42.970925762192664,89.84429733949133,object2_placed,
20260531_175844,run_20260531_175844,2026-05-31T17:58:44,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Chex Mix,Chex Mix,0.9521484375,315.5,79.4375,478.75,213.75,195.33442222269667,152.59178115170516,-17.58079208917917,112.41920791082083,130.0,104.47101464760657,178.1347710329069,755.9856457242635,0.0,-155.0,placed,141.26954206581382,96.97129144852687,26.147375853920437,object1_placed,
20260531_175844,run_20260531_175844,2026-05-31T17:58:44,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,1,2,Pringles,Pringles,0.99169921875,222.25,114.0,301.25,239.25,205.25861809999753,341.7765783104099,59.32470517487928,189.32470517487928,130.0,42.76135006305148,280.83796242650993,737.0065102327352,0.0,-155.0,placed,63.32407485301988,59.01302046547032,93.19389940283327,object2_placed,
20260531_175844,run_20260531_175844,2026-05-31T17:58:44,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,2,3,Lays Chips,Lays Chips,0.9580078125,282.5,43.9375,453.25,151.875,284.73976468602564,152.467397968561,2.256023878634283,132.25602387863427,130.0,161.42795706930562,178.1347710329069,755.9856457242635,0.0,-128.85262414607956,placed,169.27701663401965,113.79745807636503,31.967863276664335,,
20260531_175844,run_20260531_175844,2026-05-31T17:58:44,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,3,4,Bandaid,Bandaid,0.9580078125,463.5,109.625,574.5,260.75,40.61733255605857,96.79121280680138,42.62689001428473,172.62689001428473,130.0,31.28794418231348,178.1347710329069,755.9856457242635,0.0,-96.88476086941523,placed,113.77610941458138,42.081999300360806,92.71024112766683,,
20260531_175844,run_20260531_175844,2026-05-31T17:58:44,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,4,5,Dove Deodorant,Dove Deodorant,0.96484375,249.875,102.4375,317.0,210.75,209.64303798639816,314.339376846195,81.66983450805662,211.66983450805662,130.0,154.54225338208764,178.1347710329069,755.9856457242635,0.0,-4.174519741748398,placed,51.1068836928839,18.61673666323148,126.64869171836604,,
20260531_175844,run_20260531_175844,2026-05-31T17:58:44,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,5,6,Carmex Lip Balm,Carmex Lip Balm,0.7216796875,339.25,53.5,437.0,120.375,285.7594504683421,101.2551936218619,-21.35730159314133,108.64269840685867,130.0,113.31111266166413,178.1347710329069,755.9856457242635,0.0,122.47417197661764,placed,110.47446829897928,58.09678277928977,13.869411948451187,,
20260531_175844,run_20260531_175844,2026-05-31T17:58:44,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,6,7,Burts Bees,Burts Bees,0.96875,339.75,168.0,417.5,232.625,145.20311916267775,220.5711075433644,-35.655424740519344,94.34457525948065,130.0,137.0294888743044,178.1347710329069,755.9856457242635,0.0,136.34358392506886,placed,81.38330929468792,53.687042634578845,21.14243759021057,,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Bandaid,Bandaid,0.91943359375,330.25,70.25,454.0,148.5,248.08137984822037,133.77640658073915,-9.943276044826291,120.05672395517371,130.0,157.60909515080925,171.716507555737,751.7940156225798,0.0,-155.0,placed,128.433015111474,88.5880312451596,31.67574004266028,object1_placed,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,1,2,Chex Mix,Chex Mix,0.9853515625,122.625,186.0,271.75,340.0,173.95031058982318,431.12071114208027,-23.594642174055092,106.4053578259449,130.0,51.111905418260676,171.716507555737,751.7940156225798,0.0,-155.0,placed,135.9391012403433,106.01302441619129,16.37716390756864,object2_placed,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,2,3,Pringles,Pringles,0.98095703125,315.5,119.4375,420.75,195.5,184.71789673102057,214.9249923645402,14.690059964802414,144.6900599648024,130.0,141.26527857715058,171.716507555737,751.7940156225798,0.0,-123.32425995733973,placed,97.01108446545979,45.77175862024147,39.70369582393607,,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,3,4,Dove Deodorant,Dove Deodorant,0.9765625,273.0,111.1875,372.5,206.75,234.72125823828515,247.49107391485512,-26.797380291611773,103.20261970838823,130.0,86.82252227187783,171.716507555737,751.7940156225798,0.0,-83.62056413340366,placed,123.09584638088808,50.8776058452936,21.59568852214499,,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,4,5,Lays Chips,Lays Chips,0.9130859375,208.0,82.8125,430.0,250.5,218.57353876809148,267.95564639370957,6.772914501672001,136.772914501672,130.0,174.27048080401178,171.716507555737,751.7940156225798,0.0,-62.024875611258665,placed,167.43607676606706,119.34803552985909,43.476408044100594,,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,5,6,Carmex Lip Balm,Carmex Lip Balm,0.8955078125,212.25,148.5,317.5,241.875,220.0608015363215,332.2999757065719,-29.037417304363057,100.96258269563694,130.0,21.200071724488197,279.4358263996911,735.5357638965743,180.0,-18.54846756715807,placed,96.07152779314853,66.12834679938219,8.336417988337008,,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,6,7,Burts Bees,Burts Bees,0.966796875,349.5,78.6875,419.0,142.25,262.33378916394213,127.67878865847226,-40.73093571479219,89.2690642852078,130.0,25.9707882110865,279.4358263996911,735.5357638965743,0.0,-10.212049578821063,placed,74.36799576096169,60.62417570032391,11.619612209321389,,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,7,1,Lays Chips,Lays Chips,0.96923828125,289.5,145.375,541.5,356.0,67.41286400757761,231.36657906355038,-3.8273964389965016,126.1726035610035,130.0,122.20129820115326,233.59736706774962,754.9407605336446,0.0,-155.0,placed,177.80526613549924,114.8815210672893,37.93199387373019,object1_placed,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,8,2,Bandaid,Bandaid,0.96630859375,59.5,140.0,213.25,291.0,268.82775087799973,467.4657400658374,-13.775583447411988,116.22441655258801,130.0,86.75933515626804,233.59736706774962,754.9407605336446,0.0,-155.0,placed,131.17194844122162,86.44071776702302,30.94364611831427,object2_placed,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,9,3,Pringles,Pringles,0.98681640625,219.0,86.625,323.0,198.5,268.1770715880865,299.6539505376335,9.33931490797268,139.3393149079727,130.0,91.10814427112675,233.59736706774962,754.9407605336446,0.0,-117.0680061262698,placed,115.01536711589719,56.16160237957828,37.509308709863355,,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,10,4,Chex Mix,Chex Mix,0.96484375,102.25,265.5,323.0,414.75,86.9350441170016,455.13654889493523,-18.69068651323083,111.30931348676917,130.0,142.28197693211976,233.59736706774962,754.9407605336446,0.0,-79.55869741640645,placed,148.3308714469096,97.90305084885851,21.021451587023563,,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,11,5,Dove Deodorant,Dove Deodorant,0.9814453125,300.75,65.75,354.0,147.25,310.57940683881986,194.61941179953027,-32.62765215663562,97.37234784336438,130.0,52.12922862493237,233.59736706774962,754.9407605336446,0.0,-58.53724582938288,placed,122.28550197357245,55.227241797753365,18.993953183588076,,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,12,6,Burts Bees,Burts Bees,0.95263671875,442.75,153.75,531.5,222.125,89.09956649362314,80.8344739419476,-44.03707130273321,85.96292869726679,130.0,106.87742540122777,135.65241522336146,727.3183153654086,180.0,-39.54329264579481,placed,79.63663073081719,56.3048304467229,13.127964500522538,,
20260531_180309,run_20260531_180309,2026-05-31T18:03:09,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,13,7,Carmex Lip Balm,Carmex Lip Balm,0.55078125,376.25,95.5,465.0,165.875,202.90772372884857,111.17794683278686,-29.30564545292873,100.69435454707127,130.0,18.66743318707978,233.59736706774962,754.9407605336446,0.0,-39.54329264579481,placed,96.71652341657493,64.8941634955522,8.995146646994812,,
20260531_181242,run_20260531_181242,2026-05-31T18:12:42,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,0,1,Lays Chips,Lays Chips,0.9677734375,362.0,103.375,510.75,279.0,101.6547084145603,161.84334706766379,8.7158663657066,138.7158663657066,130.0,36.65862283288095,167.94178888660147,755.9728711231596,0.0,-155.0,placed,140.88357777320294,116.94574224631913,59.414869229800715,object1_placed,
20260531_181242,run_20260531_181242,2026-05-31T18:12:42,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,1,2,Bandaid,Bandaid,0.85791015625,105.625,197.75,288.0,332.5,173.37146837164107,436.6315432283326,-14.228499695577568,115.77150030442243,130.0,129.88405644087015,167.94178888660147,755.9728711231596,0.0,-155.0,placed,131.43049933568588,85.84656978669302,29.259584821786845,object2_placed,
20260531_181242,run_20260531_181242,2026-05-31T18:12:42,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,2,3,Pringles,Pringles,0.97607421875,342.5,9.5625,409.75,123.125,285.6116953069772,146.09254564802487,58.66850835081877,188.66850835081877,130.0,47.34044239349515,282.1463023417145,777.1738155103865,0.0,-95.58513077019927,placed,60.70739468342892,50.65236902077282,99.63014154479717,,
20260531_181242,run_20260531_181242,2026-05-31T18:12:42,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,3,4,Chex Mix,Chex Mix,0.98193359375,237.0,118.9375,373.5,246.0,206.62177385123442,281.7302659270721,-19.594286104281522,110.40571389571848,130.0,40.032478875178526,167.94178888660147,755.9728711231596,0.0,-95.58513077019927,placed,118.51705654885738,102.46741856532792,28.84297518483409,,
20260531_181242,run_20260531_181242,2026-05-31T18:12:42,2026-05-31,autonomous_missed_pick_recovery.py,bag_local_aabb_joint,4,5,Dove Deodorant,Dove Deodorant,0.958984375,289.25,192.25,324.5,322.0,87.07468891976157,360.9971803418248,77.55524863712543,207.55524863712543,130.0,41.9043567071283,295.9438252623298,718.9330864326554,90.0,4.045010774597898,placed,43.11234852465967,22.86617286531088,137.88142370699066,,
