camera_x_mm,camera_y_mm,camera_z_mm,robot_x_mm,robot_y_mm,robot_z_mm,u_px,v_px,red,green,blue,color_source
-47.41242599487305,-239.07553100585938,-644.3765869140625,368.3103624208684,231.8553720447778,-11.422789590077741,295.0000000800963,84.00000086736978,0.7921568751335144,0.7176470756530762,0.5882353186607361,calibrated_uv_reprojection_plus_stereo_left
-44.67507553100586,-239.0313262939453,-644.1815795898438,366.6254926664926,229.549776736362,-11.222813677992235,296.99999829280006,83.99999986399729,0.8784313797950745,0.7607843279838562,0.6039215922355652,calibrated_uv_reprojection_plus_stereo_left
-50.18244552612305,-237.8846893310547,-644.9232788085938,369.2518918344299,234.59862937378955,-12.546790627425423,292.9999997529477,85.00000292723192,0.7803921699523926,0.7058823704719543,0.5882353186607361,calibrated_uv_reprojection_plus_stereo_left
-48.732208251953125,-237.471435546875,-643.7650756835938,367.6384872041931,233.83906205706333,-11.774839686728967,293.9999987765769,85.00000102793715,0.886274516582489,0.800000011920929,0.6705882549285889,calibrated_uv_reprojection_plus_stereo_left
-44.576332092285156,-237.11813354492188,-642.6939697265625,364.5511069209241,230.67797319908274,-10.981793091079112,297.0000000636071,85.00000292483213,0.9333333373069763,0.8196078538894653,0.6509804129600525,calibrated_uv_reprojection_plus_stereo_left
-43.208499908447266,-237.08181762695312,-642.5578002929688,363.6827926481064,229.54280872070396,-10.857374028503102,298.00000066902396,85.00001368136023,0.9333333373069763,0.8117647171020508,0.6313725709915161,calibrated_uv_reprojection_plus_stereo_left
-40.52925491333008,-237.33306884765625,-643.1630859375,362.5778898827408,226.93740113652106,-11.164141174270583,299.9999990423035,85.00000358552725,0.9333333373069763,0.8039215803146362,0.6196078658103943,calibrated_uv_reprojection_plus_stereo_left
-39.133934020996094,-237.13473510742188,-642.5878295898438,361.3939576305144,225.97051256437734,-10.761749595244737,301.00000240147455,85.00000616856278,0.9372549057006836,0.8117647171020508,0.6235294342041016,calibrated_uv_reprojection_plus_stereo_left
-36.368064880371094,-236.85574340820312,-641.7562866210938,359.2581142408273,223.91867741376254,-10.159016586618009,303.00000031354136,84.99999591913863,0.9725490212440491,0.8352941274642944,0.6470588445663452,calibrated_uv_reprojection_plus_stereo_left
-35.06483459472656,-237.2397003173828,-642.7587890625,359.2045302800981,222.34126961303045,-10.75524333970651,303.9999983756854,84.99999266134202,0.9686274528503418,0.8392156958580017,0.6470588445663452,calibrated_uv_reprojection_plus_stereo_left
-33.739601135253906,-237.50015258789062,-643.4266357421875,358.90977448046647,220.89120926339658,-11.139596321128579,305.00000113371874,85.00000626205639,0.9647058844566345,0.8392156958580017,0.6431372761726379,calibrated_uv_reprojection_plus_stereo_left
-53.16409683227539,-237.62063598632812,-648.002685546875,372.03873681803503,236.42058170284486,-15.279371757527713,290.9999989918481,85.99999787540483,0.7882353067398071,0.7254902124404907,0.6039215922355652,calibrated_uv_reprojection_plus_stereo_left
-51.475547790527344,-236.16697692871094,-644.0006713867188,368.35312368925736,236.69479743548297,-12.701127592312957,291.9999982004448,85.99998753818923,0.8666666746139526,0.7882353067398071,0.6470588445663452,calibrated_uv_reprojection_plus_stereo_left
-48.67464065551758,-235.80776977539062,-642.9457397460938,366.0462410510443,234.70936036596558,-11.95535648692271,293.9999989738452,85.99999628017108,0.9215686321258545,0.8196078538894653,0.6509804129600525,calibrated_uv_reprojection_plus_stereo_left
-45.85197067260742,-235.29527282714844,-641.4730834960938,363.44223708367446,232.88747814631526,-10.944802556799914,295.99999933439153,85.99999330504244,0.9490196108818054,0.843137264251709,0.6666666865348816,calibrated_uv_reprojection_plus_stereo_left
-44.46497344970703,-235.1446075439453,-641.0247192382812,362.3503554307867,231.8719400049975,-10.622316140322482,296.99999825482587,85.99999552635168,0.9529411792755127,0.8392156958580017,0.6549019813537598,calibrated_uv_reprojection_plus_stereo_left
-43.090484619140625,-235.05294799804688,-640.7372436523438,361.37525590695867,230.7970090648494,-10.401924165187552,297.9999989967789,85.99999679001971,0.9490196108818054,0.8313725590705872,0.6431372761726379,calibrated_uv_reprojection_plus_stereo_left
-41.77519989013672,-235.28903198242188,-641.3431396484375,361.0428023764799,229.3833329625286,-10.748149323324128,298.99999854306,85.99999559088786,0.9450980424880981,0.8196078538894653,0.6235294342041016,calibrated_uv_reprojection_plus_stereo_left
-40.34398651123047,-234.86636352539062,-640.1535034179688,359.42046287904833,228.65315841653307,-9.955656822436538,300.0000001206992,86.00000659136751,0.9372549057006836,0.8117647171020508,0.6117647290229797,calibrated_uv_reprojection_plus_stereo_left
-37.58709716796875,-234.5891876220703,-639.3229370117188,357.29151233642364,226.6081011283921,-9.352998120939674,302.0000009267492,86.00000209492794,0.9529411792755127,0.8274509906768799,0.6313725709915161,calibrated_uv_reprojection_plus_stereo_left
-36.23102569580078,-234.58033752441406,-639.2612915039062,356.4808171420859,225.4505571474121,-9.275936753785686,303.0000002509209,86.00000549329275,0.9686274528503418,0.8352941274642944,0.6470588445663452,calibrated_uv_reprojection_plus_stereo_left
-34.90443801879883,-234.76942443847656,-639.739013671875,356.05456708731833,224.08302958676066,-9.540791206174902,304.00000014517485,86.0000073309539,0.9686274528503418,0.843137264251709,0.6470588445663452,calibrated_uv_reprojection_plus_stereo_left
-29.58773422241211,-235.6209259033203,-641.908447265625,354.5199878675399,218.4908664415194,-10.763405988815464,308.0000001705962,85.99999650400963,0.9764705896377563,0.8549019694328308,0.6392157077789307,calibrated_uv_reprojection_plus_stereo_left
-28.262187957763672,-235.91635131835938,-642.675537109375,354.29161168442886,216.9977787517791,-11.211283475808841,308.99999930268496,86.00000049916895,0.9764705896377563,0.8549019694328308,0.6392157077789307,calibrated_uv_reprojection_plus_stereo_left
-25.59193229675293,-236.4260711669922,-643.9884033203125,353.67311958459305,214.09158649021992,-11.96653755284251,310.99999983746466,85.99999838489595,0.9764705896377563,0.8549019694328308,0.6392157077789307,calibrated_uv_reprojection_plus_stereo_left
-24.23564910888672,-236.51824951171875,-644.20166015625,353.049721088495,212.8137126414448,-12.063319604347157,312.0000013965771,86.00000854962173,0.9725490212440491,0.8509804010391235,0.6352941393852234,calibrated_uv_reprojection_plus_stereo_left
-54.5145149230957,-236.13720703125,-647.7345581054688,371.61450201997417,238.28310852198345,-15.852118335705882,289.9999994342759,86.9999938430141,0.8274509906768799,0.7411764860153198,0.6117647290229797,calibrated_uv_reprojection_plus_stereo_left
-53.14382553100586,-236.13864135742188,-647.7006225585938,370.8143772831811,237.100705430414,-15.792194947638166,291.00000204271043,87.00000966256235,0.8549019694328308,0.7568627595901489,0.6000000238418579,calibrated_uv_reprojection_plus_stereo_left
-51.415348052978516,-234.50848388671875,-643.1915893554688,366.7673878913959,237.55774675064328,-12.887347369723784,292.0000010723787,87.00000068896298,0.8666666746139526,0.7686274647712708,0.5960784554481506,calibrated_uv_reprojection_plus_stereo_left
-50.0255012512207,-234.37637329101562,-642.7916259765625,365.7074309101387,236.5182614842676,-12.59501051195781,293.00000233167634,87.00000823531764,0.886274516582489,0.7764706015586853,0.5882353186607361,calibrated_uv_reprojection_plus_stereo_left
-48.64855194091797,-234.29920959472656,-642.5422973632812,364.7572754874369,235.4243229674688,-12.398441631686865,293.99999784827395,86.99999085299967,0.9019607901573181,0.7921568751335144,0.6039215922355652,calibrated_uv_reprojection_plus_stereo_left
-44.39301300048828,-233.38539123535156,-639.923828125,360.56370752949965,232.84951118909325,-10.620378386643722,297.00000189694333,87.00000898582854,0.9333333373069763,0.8235294222831726,0.615686297416687,calibrated_uv_reprojection_plus_stereo_left
-41.702796936035156,-233.50042724609375,-640.1641845703125,359.202165600714,230.39492588271378,-10.697193104222663,298.999999776937,87.00000017136458,0.9411764740943909,0.8156862854957581,0.6078431606292725,calibrated_uv_reprojection_plus_stereo_left
-40.22658157348633,-232.80538940429688,-638.2212524414062,357.04369555184695,229.953014576801,-9.424990672667036,300.0000002284339,86.9999967346709,0.9411764740943909,0.8196078538894653,0.6117647290229797,calibrated_uv_reprojection_plus_stereo_left
-37.446346282958984,-232.334228515625,-636.85498046875,354.5382354330399,228.12060035807067,-8.48153345080533,301.9999995773917,87.00000995998164,0.9529411792755127,0.8274509906768799,0.6274510025978088,calibrated_uv_reprojection_plus_stereo_left
-36.096092224121094,-232.32928466796875,-636.8040771484375,353.7381743335181,226.96343556048052,-8.411419723438428,303.0000015769881,87.00000484581392,0.9607843160629272,0.8352941274642944,0.6392157077789307,calibrated_uv_reprojection_plus_stereo_left
-30.796207427978516,-233.07388305664062,-638.6951293945312,352.0200891591184,221.50945550321154,-9.46073154950409,306.9999988792953,86.99999502351756,0.9803921580314636,0.8588235378265381,0.6431372761726379,calibrated_uv_reprojection_plus_stereo_left
