camera_x_mm,camera_y_mm,camera_z_mm,robot_x_mm,robot_y_mm,robot_z_mm,u_px,v_px,red,green,blue,color_source
82.67469024658203,-241.01646423339844,-665.0549926757812,303.54248583432997,112.07227994411988,-24.434398667401183,387.9999999735054,88.99999610772227,0.5254902243614197,0.4941176474094391,0.4313725531101227,calibrated_uv_reprojection_plus_stereo_left
84.02027893066406,-240.8015899658203,-664.4229125976562,302.35156392321625,111.17166481446571,-23.99497719000152,389.0000036433189,88.9999885857421,0.5333333611488342,0.545098066329956,0.5215686559677124,calibrated_uv_reprojection_plus_stereo_left
85.41881561279297,-240.74293518066406,-664.2219848632812,301.42253825610084,110.03750989821896,-23.82815324714835,390.00000391542477,88.9999980034543,0.5411764979362488,0.5529412031173706,0.529411792755127,calibrated_uv_reprojection_plus_stereo_left
86.83442687988281,-240.73342895507812,-664.1566162109375,300.575633433791,108.82954321065995,-23.747011093220124,391.0000013142078,88.9999935746824,0.5372549295425415,0.5529412031173706,0.5411764979362488,calibrated_uv_reprojection_plus_stereo_left
88.15058898925781,-240.45278930664062,-663.3433227539062,299.27867768174445,108.03336359643151,-23.193235342116395,392.00000224394466,89.0000035668649,0.5372549295425415,0.5529412031173706,0.545098066329956,calibrated_uv_reprojection_plus_stereo_left
89.55381774902344,-240.4146728515625,-663.1990356445312,298.3853690339615,106.87048977057225,-23.062266271823944,393.00000349945765,88.99998818328342,0.5411764979362488,0.5568627715110779,0.5529412031173706,calibrated_uv_reprojection_plus_stereo_left
90.96822357177734,-240.40713500976562,-663.1392211914062,297.54288968225984,105.66117352858333,-22.984701547122597,393.99999903514447,89.00000183015695,0.545098066329956,0.5607843399047852,0.5568627715110779,calibrated_uv_reprojection_plus_stereo_left
92.29769897460938,-240.17869567871094,-662.4700927734375,296.33600064186373,104.79073628616925,-22.522192951796683,394.999995622301,89.00001136137575,0.5490196347236633,0.5607843399047852,0.5568627715110779,calibrated_uv_reprojection_plus_stereo_left
93.70604705810547,-240.15916442871094,-662.3771362304688,295.47454223284956,103.6010935938441,-22.423711754743636,396.0000041396162,88.99999912434149,0.5490196347236633,0.5607843399047852,0.5568627715110779,calibrated_uv_reprojection_plus_stereo_left
95.08592224121094,-240.0682373046875,-662.0873413085938,294.49593182816085,102.52184017808997,-22.200915808988896,396.9999977234542,89.00000218566336,0.5490196347236633,0.5607843399047852,0.5568627715110779,calibrated_uv_reprojection_plus_stereo_left
96.45977020263672,-239.96484375,-661.76318359375,293.4974746867106,101.46277736224624,-21.956443258844672,397.99999776219494,89.00000230868662,0.5529412031173706,0.5607843399047852,0.5607843399047852,calibrated_uv_reprojection_plus_stereo_left
97.84132385253906,-239.88320922851562,-661.4990234375,292.53528291074167,100.37091421763756,-21.749886323068836,399.00000266046334,88.99999293522754,0.5607843399047852,0.5607843399047852,0.5607843399047852,calibrated_uv_reprojection_plus_stereo_left
99.26144409179688,-239.89698791503906,-661.498046875,291.72940992887055,99.13104216176868,-21.709557720608473,400.00000229403724,88.99999983939131,0.5568627715110779,0.5607843399047852,0.5607843399047852,calibrated_uv_reprojection_plus_stereo_left
100.67745971679688,-239.90049743652344,-661.46875,290.9066884046342,97.90705823405335,-21.65134186336968,400.9999975297156,89.00000677504522,0.5490196347236633,0.5647059082984924,0.5607843399047852,calibrated_uv_reprojection_plus_stereo_left
102.06428527832031,-239.835205078125,-661.2496948242188,289.97204783359604,96.79099594145657,-21.473309186002496,401.99999890276945,88.99999781193142,0.5529412031173706,0.5607843399047852,0.5607843399047852,calibrated_uv_reprojection_plus_stereo_left
103.47167205810547,-239.81922912597656,-661.1666870117188,289.1178500730661,95.59788244255424,-21.381193380128707,402.99999659740377,89.00000556471267,0.5568627715110779,0.5568627715110779,0.5529412031173706,calibrated_uv_reprojection_plus_stereo_left
81.13668823242188,-239.26268005371094,-664.1630859375,302.7705218839877,114.38745435801741,-24.638073685884137,387.0000027635301,89.99999913196638,0.48627451062202454,0.4901960790157318,0.4431372582912445,calibrated_uv_reprojection_plus_stereo_left
82.53343963623047,-239.1995391845703,-663.9487915039062,301.83372162597226,113.26051733480273,-24.462618448752323,387.99999916955466,90.0000015283388,0.5411764979362488,0.545098066329956,0.5058823823928833,calibrated_uv_reprojection_plus_stereo_left
83.92049407958984,-239.11074829101562,-663.663330078125,300.85434174215504,112.17290493664302,-24.242119684818647,388.9999985722893,90.0000056406343,0.5372549295425415,0.5529412031173706,0.5411764979362488,calibrated_uv_reprojection_plus_stereo_left
85.32273864746094,-239.0673370361328,-663.5037841796875,299.9514252284265,111.01742635865361,-24.101362694732188,390.0000018297039,89.99999501317276,0.5411764979362488,0.5568627715110779,0.545098066329956,calibrated_uv_reprojection_plus_stereo_left
86.75094604492188,-239.0967559814453,-663.5464477539062,299.17036783746056,109.75161565362811,-24.088651685545187,391.00000091844265,90.00000387458584,0.5411764979362488,0.5568627715110779,0.5529412031173706,calibrated_uv_reprojection_plus_stereo_left
88.05786895751953,-238.7962188720703,-662.6734008789062,297.8394950318797,108.98873155351015,-23.49623950786645,391.999998701961,89.99999942188197,0.5372549295425415,0.5529412031173706,0.5490196347236633,calibrated_uv_reprojection_plus_stereo_left
