manifest_row,object_i,class_name,place_result,execution_classification,support_manifest_row,overlap_manifest_rows,inside_bag,target_x_mm,target_y_mm,destination_surface_z_mm,box_center_x_mm,box_center_y_mm,box_center_z_mm,box_size_x_mm,box_size_y_mm,box_size_z_mm
1,1,Chex Mix,placed,manifest_executed_floor,,,True,165.56654319997273,759.3102592868521,-155.0,165.56654319997273,759.3102592868521,-140.87857197965602,131.13308639994548,101.37948057370427,28.242856040687993
2,2,Bandaid,placed,manifest_executed_floor_with_aabb_overlap,,1,True,256.56585682856553,751.6993463976611,-155.0,256.56585682856553,751.6993463976611,-139.76170285528104,116.60130679532219,90.86554165713102,30.476594289437926
3,3,Pringles,placed,manifest_executed_supported_stack,2,,True,256.56585682856553,751.6993463976611,-124.52340571056209,256.56585682856553,751.6993463976611,-78.61934696866317,58.8538243750034,57.645149148516055,91.80811748379784
4,4,Dove Deodorant,placed,manifest_executed_supported_stack,3,,True,256.56585682856553,751.6993463976611,-32.715288226764244,256.56585682856553,751.6993463976611,-24.442308858007564,116.11389610052687,48.37609578864506,16.545958737513356
